0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.667834448920191335e+02,7.280616113014420989e+02,6.904232276532270589e+02,5.041390509220614717e+02,4.794726493647058874e+02,4.396588128854260731e+02,4.001470172752045187e+02,3.319676455696169910e+02,3.190720058555198193e+02,2.969778051599403170e+02,2.718292236612975898e+02,2.616851105757806977e+02,2.390907400969301762e+02,2.106642400723474111e+02,1.971882542847304194e+02,1.892537600337006722e+02,1.752282180948695611e+02,1.608196486391241820e+02,1.586487459967613631e+02,1.510627132513588435e+02,1.392649182545231099e+02,1.328308695994301729e+02,1.236721999002559045e+02,1.150677850870357588e+02,1.092062855996475861e+02,1.073559348484976397e+02,1.014878979569262896e+02,9.949237951321705964e+01,9.736531516571143641e+01,9.239772654926530038e+01,8.760959381891520081e+01,8.465857300863618207e+01,8.409988429991662429e+01,8.001485346598479964e+01,7.738555013595131982e+01,7.405344453660509885e+01,7.340508319071153664e+01,7.173114657848958586e+01,6.890849766381073493e+01,6.794366022844032216e+01,6.611477133681856344e+01,6.279629146503197035e+01,6.109705724629451140e+01,6.034161743309657311e+01,5.917487252681220156e+01,5.786796832556954229e+01,5.662298716098785434e+01,5.552956440743639632e+01,5.502081629766684756e+01,5.451900276487584307e+01,5.313814743908763205e+01,5.253504605002545702e+01,5.091069738928242572e+01,5.047427222188846940e+01,5.027114943175378414e+01,4.916605277385658468e+01,4.872531397383934149e+01,4.753487605035542174e+01,4.637513929107115729e+01,4.529028045582491302e+01,4.491390427504782679e+01,4.398805196621336222e+01,4.335052307785925052e+01,4.234737782513750659e+01,4.207888425900731733e+01,4.147644435465027613e+01,4.097234161688817267e+01,4.002635338278641797e+01,3.959745108598625052e+01,3.889018940019963821e+01,3.819425790002252086e+01,3.779802320560474982e+01,3.685923241225481917e+01,3.572555379686082944e+01,3.534787044470341044e+01,3.463908010775438839e+01,3.446121910368496799e+01,3.305725467032272036e+01,3.249960151674449094e+01,3.224586025591585781e+01,3.177316910453061283e+01,3.132896563094970688e+01,3.041051023384784102e+01,2.994600708513825538e+01,2.923207221123864841e+01,2.821869857758407107e+01,2.795627014876982130e+01,2.551116869542903842e+01,2.458716687228559650e+01,2.375714444269875258e+01,2.328011747303362711e+01,2.184736727628076380e+01,1.652916011929885443e+01,1.434998141466665201e-11,1.258370810933265074e-12,2.532048389907480777e-13,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.055837046400777353e+03,8.024872347684244005e+02,7.261559052297020571e+02,5.573784932359232016e+02,5.173400403080219121e+02,4.737152496836742444e+02,4.278121828188940867e+02,3.693287151774276822e+02,3.624898494589428992e+02,3.184402491397750623e+02,2.898447155880807031e+02,2.858911039476637370e+02,2.639433105525044994e+02,2.229515984004451354e+02,2.110182995259874872e+02,2.039226957013064521e+02,1.894409568523354039e+02,1.732467015489221751e+02,1.669352445566486836e+02,1.658270895723339891e+02,1.537714125525534996e+02,1.465109662324609872e+02,1.395882863647357226e+02,1.348395903127713211e+02,1.206141444082681602e+02,1.180240005754754264e+02,1.147129105549160357e+02,1.081378924862707294e+02,1.039483861937531941e+02,9.917262752101383683e+01,9.561961760755026773e+01,9.372488165883240185e+01,8.913771283002422763e+01,8.531795207592529096e+01,8.226596530519609018e+01,8.036901267349531963e+01,7.639725367216198038e+01,7.530710593656407070e+01,7.403271502459510600e+01,6.994347584561333520e+01,6.849113584021876022e+01,6.790039254805331836e+01,6.443928296338400230e+01,6.365351802416358851e+01,6.259324280320949896e+01,5.945430753699041304e+01,5.921496638906151588e+01,5.812659352574377891e+01,5.784065632229950182e+01,5.627886481950660169e+01,5.531894517621163487e+01,5.485106765995736566e+01,5.354861993697162603e+01,5.296721362001684952e+01,5.203327583666776945e+01,5.110664133144499743e+01,5.057442614462186725e+01,4.999499796431091880e+01,4.898171262901382050e+01,4.800508987998325949e+01,4.745969363252616802e+01,4.617576964933091688e+01,4.480465268101570331e+01,4.424857717481307162e+01,4.366999615164478854e+01,4.332095917924376494e+01,4.192744557907104053e+01,4.105242077234671427e+01,4.097086705342854174e+01,4.012932802056114667e+01,3.962840984484458318e+01,3.867678240159698078e+01,3.765345580314767204e+01,3.722167431856107100e+01,3.622819070834720634e+01,3.568090176616981779e+01,3.479975217245518593e+01,3.363396982489422271e+01,3.300680853189748376e+01,3.268578123242408395e+01,3.219978318283597929e+01,3.136047117355679248e+01,3.111339929760965006e+01,3.060445052205278671e+01,2.973110909242926070e+01,2.910103291406514359e+01,2.815572430861973174e+01,2.634270420538499735e+01,2.587929878384395721e+01,2.426022285782711307e+01,2.362495217166862460e+01,2.262897952115286060e+01,1.696494548752850307e+01,1.641621862937080026e-11,1.247076113446282252e-12,2.465274314301422489e-13,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.119679018036810703e+03,8.150470232647847979e+02,7.808020016160293153e+02,5.665774698824864117e+02,5.537120127198662658e+02,4.889585258908596188e+02,4.266879539943048485e+02,3.866774945519354674e+02,3.611394618446748268e+02,3.394070943432700460e+02,3.057171047180535197e+02,2.933610419643804903e+02,2.700724542911788717e+02,2.362255730605139945e+02,2.255682879081784336e+02,2.094236665636294390e+02,2.037637781254673826e+02,1.876499712172848717e+02,1.846413431629455886e+02,1.795067179532192085e+02,1.636803374396602635e+02,1.577658661944876997e+02,1.549632023528467926e+02,1.514579615903346053e+02,1.396465033920645737e+02,1.343235531366708244e+02,1.305599453304770634e+02,1.279161033796802514e+02,1.202812760781848311e+02,1.108504231494785017e+02,1.055807051816241682e+02,1.039037353273212005e+02,1.007337499277198276e+02,9.938693835332824733e+01,9.612702961993191764e+01,9.076722783509482895e+01,8.654013260643039018e+01,8.389017342371714392e+01,8.174723818605072267e+01,7.908844551816370938e+01,7.720442103174295312e+01,7.566315636425018454e+01,7.373734802770199792e+01,7.247066089008168888e+01,6.854390413179500285e+01,6.752766538707454913e+01,6.660316419066813864e+01,6.447873749418754130e+01,6.323161859641940197e+01,6.172292080430383976e+01,6.086122878732358288e+01,5.918965140875919673e+01,5.776791963660360807e+01,5.723223432301769975e+01,5.587223523479800491e+01,5.526721096668201483e+01,5.276529190245742740e+01,5.210399313251947007e+01,5.028609642047469919e+01,5.024633324070338602e+01,4.888071662384145100e+01,4.824164613341008589e+01,4.745188055898765356e+01,4.658224782624660065e+01,4.587951845418195518e+01,4.545659527500254171e+01,4.466451476979086976e+01,4.419515820103910642e+01,4.266458128293246688e+01,4.200905394407072890e+01,4.180840080380176715e+01,4.086534216999562830e+01,4.049573827421712480e+01,3.958716650342237386e+01,3.814452101040114940e+01,3.765271931091071167e+01,3.716036619799051977e+01,3.638577562781024710e+01,3.526322464012493896e+01,3.468415264453074798e+01,3.384986263935704187e+01,3.344326076142617410e+01,3.285390470633999627e+01,3.194396872781532082e+01,3.162550863467419759e+01,3.029742667699850855e+01,2.936968131349943079e+01,2.870552257265887164e+01,2.707718081299873703e+01,2.589953895057578848e+01,2.458010695562818171e+01,2.330714036158141411e+01,1.783547369134511840e+01,1.733424120599351701e-11,1.318567175230625962e-12,4.972366842986982573e-13,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.035391087284675677e+03,8.239503399200200420e+02,7.121624445877228027e+02,5.763366137970816681e+02,4.948038397273215878e+02,4.464805678955041230e+02,4.175995888801282376e+02,3.527327842241665508e+02,3.278066266338916535e+02,3.130059029545457179e+02,2.808584049186172820e+02,2.698020211016450389e+02,2.521592636316947846e+02,2.360782090252727414e+02,2.077907031556913182e+02,1.989257996962695927e+02,1.902355367668718031e+02,1.829378789950154385e+02,1.743059640648139919e+02,1.693673473306682240e+02,1.516963577711254629e+02,1.449338398199541302e+02,1.399168886251959236e+02,1.336411228190220584e+02,1.308287493848333156e+02,1.178061893257947474e+02,1.174581168061730807e+02,1.142200579754630070e+02,1.050657849600061837e+02,1.023530435866470896e+02,9.853767654861023573e+01,9.284673858149517400e+01,9.014877832909462541e+01,8.954822642516955966e+01,8.585029405665196123e+01,8.302264566614462638e+01,8.134063055235964157e+01,7.601446168934270986e+01,7.509361219112039976e+01,7.422446276633586137e+01,7.218136725600528791e+01,6.966577689961013675e+01,6.698167555095608350e+01,6.610624664395541572e+01,6.567164779836683408e+01,6.349183965297788745e+01,6.136087557482433397e+01,6.023842221001088859e+01,5.871370695288290875e+01,5.800747313554823137e+01,5.711768145646019690e+01,5.573592237057361842e+01,5.556639675462985650e+01,5.458177011379012811e+01,5.252746535616751089e+01,5.131377076705634011e+01,5.034499130099696629e+01,4.955675681123588561e+01,4.920155543060595704e+01,4.858511185789527076e+01,4.733619667718517832e+01,4.709259445464979876e+01,4.686618307326122590e+01,4.615524016160536291e+01,4.458679243727573294e+01,4.382332944312943823e+01,4.328681118277491180e+01,4.221951332666169776e+01,4.192645791593236737e+01,4.172322225913882221e+01,3.983289688763545655e+01,3.940687220148303993e+01,3.852065364424262839e+01,3.779170892168527018e+01,3.731890170605020529e+01,3.693770238797824845e+01,3.578715892530667730e+01,3.530275687693193021e+01,3.394536468868566459e+01,3.290508470637024629e+01,3.280642029781584057e+01,3.256823151230993574e+01,3.150627984399434567e+01,3.092525461292390787e+01,2.965053012650619024e+01,2.879500098254757035e+01,2.792439488557783989e+01,2.782231276891830873e+01,2.728613958798958805e+01,2.448816741205559211e+01,2.393828997633368516e+01,2.245753432078000955e+01,1.786034550279448041e+01,1.933074481517681870e-11,1.208885191467352048e-12,2.393604262909304513e-13,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.906077640398733593e+02,6.583082153977126154e+02,5.535594576475606345e+02,4.440925135459788180e+02,4.287792322147384425e+02,3.715369668417023945e+02,3.287776053133911205e+02,2.934244678048255537e+02,2.809720224125591130e+02,2.696759164213207214e+02,2.512285761457324611e+02,2.315421016580889670e+02,2.215925217983403570e+02,1.961263995247733192e+02,1.865468787632125895e+02,1.683372938508494201e+02,1.633483143890430540e+02,1.586495257799270462e+02,1.448758077160983078e+02,1.362078727258013373e+02,1.320631806430823474e+02,1.237132016028840269e+02,1.188604983327838482e+02,1.155163530877246956e+02,1.130032896419141224e+02,1.098561156613132113e+02,1.023439957738606125e+02,1.007340568529695304e+02,9.333351460379667230e+01,9.021742976429818839e+01,8.644487505291088780e+01,8.358282643748695762e+01,8.200835273467627928e+01,7.922620942860851301e+01,7.593498295121732156e+01,7.434430130683306004e+01,7.188528519191885380e+01,7.125043698461165320e+01,6.766343596278157690e+01,6.725649063593374422e+01,6.414982497165080133e+01,6.332822356329801039e+01,6.233347075478442179e+01,6.056381080639952330e+01,5.934713715753469643e+01,5.850981436869712127e+01,5.669955012169513253e+01,5.618773758054452827e+01,5.566517335266099309e+01,5.526821676597943878e+01,5.473841592190451166e+01,5.356597992537548691e+01,5.306391442053906360e+01,5.227250035019841334e+01,5.180499935487580387e+01,5.049925067875901874e+01,4.991127127403514407e+01,4.855753247899612290e+01,4.842449869036094157e+01,4.658497218357305769e+01,4.556542540275283670e+01,4.539441834388814812e+01,4.459282284350889825e+01,4.436695271630075865e+01,4.305114794030860992e+01,4.274749892563977482e+01,4.157477291254092222e+01,4.096062957987582820e+01,4.051659408509686244e+01,4.017105376333133648e+01,3.909956775779298255e+01,3.883766791279310837e+01,3.833275623580048119e+01,3.756828743503252355e+01,3.719139749780093496e+01,3.555829900760727469e+01,3.503607677701543821e+01,3.423023850780606381e+01,3.352946255185251800e+01,3.255334064622815760e+01,3.199808167522919078e+01,3.140821629512977253e+01,3.122741982320060927e+01,3.044771021413641421e+01,2.972779185965577042e+01,2.898059613564020509e+01,2.816974646106146452e+01,2.732051571138926960e+01,2.659710007062463788e+01,2.380324803547512147e+01,2.317818124138636193e+01,2.085257171142521671e+01,1.697570165996808811e+01,1.103459988456661822e-11,1.067104807889023159e-12,2.617897014221022142e-13,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.605363986534679270e+02,7.193161679774599406e+02,6.635013462919600897e+02,5.096868944148949936e+02,4.854639608573900205e+02,4.476369454830565360e+02,4.205032270536430019e+02,3.445652559621703404e+02,3.243425882989220668e+02,3.025770083312308998e+02,2.863922625763542555e+02,2.663187487084083500e+02,2.605565209973134415e+02,2.180262515106930152e+02,2.079008093802380586e+02,1.993356620825779260e+02,1.811667310247744922e+02,1.743523147121553905e+02,1.689687561114325263e+02,1.563005345793876586e+02,1.471709005593248776e+02,1.361718065999247642e+02,1.321431491597259935e+02,1.224489562745437468e+02,1.180777395610532921e+02,1.144528155000644034e+02,1.113599891750264419e+02,1.057193381405179906e+02,1.030693405266215308e+02,9.545911836676866358e+01,9.439855479483709644e+01,9.269658081904795210e+01,8.910087764917965103e+01,8.632022638214832000e+01,8.266729061768349140e+01,7.991039561184416584e+01,7.707179408880521976e+01,7.487858844542068937e+01,7.190740495544683597e+01,7.039762601808548936e+01,6.901039626775809666e+01,6.683535599547052186e+01,6.616258544395425645e+01,6.311862517283018548e+01,6.179363824115678483e+01,6.104021512418013629e+01,5.994890840830011314e+01,5.831439274055556865e+01,5.794365060464980388e+01,5.641826883333799003e+01,5.534223066996883489e+01,5.510080842473198715e+01,5.424932092870613332e+01,5.314841138390351460e+01,5.276829261018497874e+01,5.214421778304433275e+01,5.111522824021076872e+01,5.037005754924410184e+01,4.882010198613612317e+01,4.828389599333566906e+01,4.726130873604495264e+01,4.714205584334553834e+01,4.586446344796387109e+01,4.554924131923838360e+01,4.401264997802387313e+01,4.346754876441615068e+01,4.279029078459303292e+01,4.163479122247554898e+01,4.119422075559619145e+01,4.057244563702696638e+01,4.013789703292552957e+01,3.930177955403281231e+01,3.848713349332820144e+01,3.812827031862296678e+01,3.736333715616654416e+01,3.660989409184366394e+01,3.607836102916434129e+01,3.561201067089981365e+01,3.361344684780407732e+01,3.338833030082601994e+01,3.211150761139200682e+01,3.175445831856872303e+01,3.145969618854916661e+01,3.089835084312351654e+01,3.023543373297103543e+01,2.952052201384481123e+01,2.889251729924078660e+01,2.693444665481115763e+01,2.637399543129746959e+01,2.492962778808974278e+01,2.448498072325782360e+01,2.242505639584555155e+01,1.697616783075667968e+01,1.342759291192903556e-11,1.240404596868269841e-12,2.423625102224977556e-13,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.095832690858464275e+03,8.850382107687203188e+02,7.669066517454672294e+02,5.739080530537855793e+02,5.132314350778580092e+02,4.759402252283127837e+02,4.359245023587550918e+02,3.915270535232001521e+02,3.233747940293245620e+02,3.163205301215959935e+02,3.071452977478468824e+02,2.824356980364451601e+02,2.647188132011959851e+02,2.310145338086226445e+02,2.127925603492917048e+02,2.096640633846619721e+02,1.974553735824947580e+02,1.799981343194087060e+02,1.754700679464554867e+02,1.672912581367227176e+02,1.590373194488190620e+02,1.457353967848801801e+02,1.430071547821700335e+02,1.355405140712820753e+02,1.296397805640203558e+02,1.229437112110275194e+02,1.164234751511726387e+02,1.110850716112373959e+02,1.045679352984326442e+02,1.036734764787685918e+02,9.975592340176196160e+01,9.856368025379289577e+01,9.431917769042829036e+01,8.951293699151936778e+01,8.664841279706091370e+01,8.457637380405340366e+01,7.841446284671219757e+01,7.576411559520747119e+01,7.264791848326899526e+01,7.113179309531855665e+01,6.943827892955570746e+01,6.744524517323493740e+01,6.716659788297532430e+01,6.582543332754522680e+01,6.329520429319704533e+01,6.229012038803352880e+01,6.189419544368544734e+01,6.041180959950042251e+01,5.915778896041982904e+01,5.718144280090881892e+01,5.646362627780223420e+01,5.541384497158323086e+01,5.411891610483255022e+01,5.273380867293416685e+01,5.192159764015669055e+01,5.129682303039724900e+01,5.038333321736108417e+01,4.935134450664219230e+01,4.853151470785438448e+01,4.780257844683331570e+01,4.720176741606238124e+01,4.607720916544545986e+01,4.560513041464165696e+01,4.329557713176556888e+01,4.247449178036789164e+01,4.217973290703697842e+01,4.201595830159355671e+01,4.099087393927304390e+01,4.062221849106858684e+01,3.932212196968462337e+01,3.921443660702001921e+01,3.812084100988372626e+01,3.756516795433082478e+01,3.715113429609757389e+01,3.691742833358946285e+01,3.599451519635866248e+01,3.501579636449913835e+01,3.467230400607829210e+01,3.412388820820125090e+01,3.233771837442288444e+01,3.215203161288632572e+01,3.151036811246014224e+01,3.090671748125335228e+01,2.976380547999073301e+01,2.887569732740131911e+01,2.808125271233331333e+01,2.782269747435316987e+01,2.720940257134175155e+01,2.576513072044694752e+01,2.395821556196127133e+01,2.346157201462969155e+01,2.254136416588691461e+01,1.700136623119244561e+01,1.641290367469996747e-11,1.359269066714026785e-12,4.866473347266714425e-13,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.214947416248799300e+03,8.743335822225753873e+02,8.391147606997445791e+02,5.930126401364452704e+02,5.446345468984337685e+02,5.081544557121524690e+02,4.667322977843485319e+02,4.025649515065339870e+02,3.628957754637347080e+02,3.384631382243321127e+02,3.122954758032776112e+02,2.995644881117059981e+02,2.757637446251213760e+02,2.373919791483074277e+02,2.349438367910822194e+02,2.234452208652983529e+02,2.123476092784277967e+02,1.943334651383158587e+02,1.906882830407888321e+02,1.833816057811389442e+02,1.659116659767426825e+02,1.564666637255056969e+02,1.491632573964899677e+02,1.347520141945113039e+02,1.318707557931612655e+02,1.297090398937238263e+02,1.226605787062018038e+02,1.194447332575398519e+02,1.111735175378597944e+02,1.085212974493660880e+02,1.028139959019630254e+02,9.908147355334591566e+01,9.826478284431318855e+01,9.166941033380464887e+01,8.758255135631736721e+01,8.661877152223469523e+01,8.346207825904978961e+01,8.276187104631188163e+01,7.995946656541705977e+01,7.804749591745445514e+01,7.629794864411937283e+01,7.291247684631964887e+01,7.110953650462415965e+01,6.982189661308578366e+01,6.706317140471732330e+01,6.534042697639239350e+01,6.409038501824524303e+01,6.307913867337273928e+01,6.246833686002164399e+01,5.946669308278951149e+01,5.842637342365092223e+01,5.842468151588521152e+01,5.754272036905816634e+01,5.668752699439823317e+01,5.643453292702260171e+01,5.497640931461776859e+01,5.459833224758370562e+01,5.357576754429829435e+01,5.234846696120968801e+01,5.116381075194763639e+01,5.001006350970289560e+01,4.903400443672351372e+01,4.747395590732563164e+01,4.741778333583908278e+01,4.570465586549513404e+01,4.517866325873316669e+01,4.429596045447720343e+01,4.330161489277911357e+01,4.284727330204161433e+01,4.264497398207461742e+01,4.167899004559747311e+01,4.121735752231928984e+01,4.004989112844901911e+01,3.933537985824283822e+01,3.892541904526219554e+01,3.801134614898059283e+01,3.678119971981736569e+01,3.577360790455703210e+01,3.503289680330266265e+01,3.435659150328530131e+01,3.340224823187463699e+01,3.262595153451807306e+01,3.190313774715999884e+01,3.149061793403116383e+01,3.089231981829040663e+01,3.069231952525920093e+01,2.998815594062461898e+01,2.678980373309486396e+01,2.547703326083825104e+01,2.506401396757665623e+01,2.377423199139219889e+01,2.334108553589911850e+01,1.827904276182383470e+01,1.713613162111831011e-11,1.406120929607185379e-12,5.395449468456076932e-13,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.263105803184503884e+03,9.841957210149957973e+02,8.622285661121944713e+02,6.834271399539455842e+02,5.713397445755085755e+02,5.117750879653043512e+02,4.636629070909734764e+02,4.253336392529793670e+02,3.886543525089088575e+02,3.551046456370194733e+02,3.303246044064197235e+02,3.181184741986436961e+02,2.786044045430288634e+02,2.552661224521581858e+02,2.447602321377787007e+02,2.358049877610107501e+02,2.113063870471050336e+02,2.017996186747321019e+02,1.931670209339839346e+02,1.826765073919053464e+02,1.630139188728542763e+02,1.588185948930141649e+02,1.558324535164101690e+02,1.458594711930687140e+02,1.361235845359425412e+02,1.320350721019971729e+02,1.251135805687718943e+02,1.221635064531179751e+02,1.195938415649788027e+02,1.136786669346671346e+02,1.089933967041855567e+02,1.075504689922686055e+02,1.054010062144198088e+02,9.931029591894362341e+01,9.205260598215126322e+01,9.044008112585756010e+01,8.656138452498558422e+01,8.368970039141237294e+01,7.941681602835832621e+01,7.712420157127110087e+01,7.484180258034704991e+01,7.228749299109028925e+01,7.112685112808183874e+01,6.876239287238382758e+01,6.642501546278207059e+01,6.588209100854781752e+01,6.352192232746118350e+01,6.297756998461375133e+01,6.232055347722078409e+01,6.178704734717085501e+01,6.035300423230287947e+01,5.760378022883388383e+01,5.628264579794065270e+01,5.565745111315513327e+01,5.430310140769663008e+01,5.380100388426943425e+01,5.257304789237210230e+01,5.157738530049370240e+01,5.012813414209791318e+01,4.906195344651843016e+01,4.826632100360359345e+01,4.740584812362744316e+01,4.665012976102798348e+01,4.525352454492781362e+01,4.472533599019842399e+01,4.435615387780087104e+01,4.342367750298297580e+01,4.278460740962409403e+01,4.219966166089247395e+01,4.183445810015153654e+01,4.144152889572968235e+01,4.082971389281766506e+01,3.891840542209993004e+01,3.826775967739376227e+01,3.756384292820103354e+01,3.750139851637182886e+01,3.647328605783890509e+01,3.465874533269213487e+01,3.371327493340547221e+01,3.331345323883148524e+01,3.257199646463329401e+01,3.150676617804063895e+01,3.106380110603836542e+01,3.071669394706467315e+01,3.016826813601511503e+01,2.944030463271518983e+01,2.890170097765485124e+01,2.713493535589624273e+01,2.590725748305841947e+01,2.571942820419198128e+01,2.446859801263244449e+01,2.307078766182674556e+01,1.871247030137709544e+01,1.866974327642566825e-11,1.442122807639560357e-12,5.609313349641062554e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
